,Tour,Type,Duration,Price,Price Per,Cancellation,Tour By,City,Country,Image,Link to agency
14416,"Tokyo bike tour: Imperial Palace and Waterfront (24km, 6 hours, English-guided)",City Tours,6.0,72.88,per adult,Free cancellation,By Tokyo Discovery Bike Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/df/f4/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066443-d6753920-Reviews-Tokyo_Discovery_Bike_Tours-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html
14418,Discover the wonders of Edo Tokyo on this amazing small group tour!,Walking Tours,5.0,53.24,per adult,Free cancellation,By CoCoMo Japan Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/d0/b8/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g298564-d12097051-Reviews-CoCoMo_Japan_Travel-Kyoto_Kyoto_Prefecture_Kinki.html
14420,Private Tour - Visit Japanese Gardens and Shrines in the Heart of the City,Walking Tours,3.5,93.38,per adult,Free cancellation,By otomo travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/52/09/b7/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066442-d16708107-Reviews-Otomo_travel-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html
14421,Private Tour - Thousands of Manekineko! Gotokuji Walking Tour!,Walking Tours,3.5,74.7,per adult,Free cancellation,By otomo travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/34/6e/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066442-d16708107-Reviews-Otomo_travel-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html
14425,Kazui's Kabuki Talk,Private and Luxury,1.5,57.16,per adult,Free cancellation,By Kazui Yabe,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e1/fd/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14129573-d17850131-Reviews-Kazui_Yabe-Ginza_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html
14427,Tokyo Online: Virtual Experience in Shibuya and Shinjuku with a Local Expert,Walking Tours,1.0,18.0,per adult,Free cancellation,By Arigato Japan Food Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4f/19/56/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066451-d9974956-Reviews-Arigato_Japan_Food_Tours-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
14433,Licensed Guide Shinjuku Dramatic Tour (tokyo),Private and Luxury,2.0,26.65,per adult,Free cancellation,By Licensed Guide Volunteer Group in Shinjuku Walking Tour,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5f/25/a0/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14133667-d13516435-Reviews-Licensed_Guide_Volunteer_Group_in_Shinjuku_Walking_Tour-Kabukicho_Shinjuku_Tok.html
14435,NIKKO PASS World Heritage Area,Sightseeing Passes,864.0,19.75,per adult,Free cancellation,By Tobu Railway,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ae/d9/b7/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g298156-d8403184-Reviews-Tobu_Railway-Kanto.html
14441,Tokyo West-Side Classic Road Bike Tour,Bike Tours,2.5,66.62,per adult,Free cancellation,By DIG Tokyo Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/85/ca/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066452-d12411616-Reviews-DIG_Tokyo_Tours-Nakano_Tokyo_Tokyo_Prefecture_Kanto.html
14442,Classic Tsukiji Food Tour,Adventure Tours,3.0,193.0,per adult,Free cancellation,By Arigato Japan Food Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/bf/63/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066451-d9974956-Reviews-Arigato_Japan_Food_Tours-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
14443,Akihabara Anime & Game Culture Virtual Tour,Walking Tours,1.5,24.6,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/0e/b8/71/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14447,Tokyo downtown bicycle tour,City Tours,4.0,44.41,per adult,Free cancellation,By Tokyo Backstreets Bike Tour,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/36/08/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066461-d17737569-Reviews-Tokyo_Backstreets_Bike_Tour-Taito_Tokyo_Tokyo_Prefecture_Kanto.html
14449,Highlights & Hidden Gems With Locals: Best of Tokyo Private Tour,Private and Luxury,3.0,87.11,per adult,Free cancellation,By ►► Withlocals™ - Local Private Tours 🇯🇵,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/b0/25/cd/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d19611048-Reviews-Withlocals_Local_Private_Tours-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14450,Sushi making with a chef at the Morimoto,Cooking Classes,3.0,163.98,per adult,Free cancellation,By ABC Cooking Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e8/50/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066444-d10130953-Reviews-ABC_Cooking_Travel-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html
14451,Private City Kickstart Tour: Tokyo,City Tours,1.5,42.99,per adult,Free cancellation,By ►► Withlocals™ - Local Private Tours 🇯🇵,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ee/99/23/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d19611048-Reviews-Withlocals_Local_Private_Tours-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14452,"Tokyo Sake Tour with a Local Guide, Private & Tailored to Your Taste ★★★★★",City Tours,3.0,213.18,per adult,Free cancellation,By City Unscripted Tokyo,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/53/96/66/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g298184-d15223450-Reviews-City_Unscripted_Tokyo-Tokyo_Tokyo_Prefecture_Kanto.html
14453,Grand Sumo Tournament Viewing in Tokyo,Walking Tours,4.0,142.12,per adult,Free cancellation,By Shitamachi t Pro,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5d/61/75/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066461-d13156239-Reviews-Shitamachi_t_Pro-Taito_Tokyo_Tokyo_Prefecture_Kanto.html
14454,Asakusa Culture Live Streaming Online Tour,Walking Tours,1.5,31.53,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6e/cd/4b/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14455,Nikko one day trip from Tokyo ( Private Charter With English Speaking Guide),Adventure Tours,6.0,700.35,per group,Free cancellation,By Live Nippon,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/55/59/80/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d16847878-Reviews-Live_Nippon-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14456,Tokyo Spring Daytime (Cherry Blossom) Food Tour,Walking Tours,2.5,182.0,per adult,Free cancellation,By Arigato Japan Food Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e8/2c/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066451-d9974956-Reviews-Arigato_Japan_Food_Tours-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
14457,Evening Hanami (Cherry Blossom) Experience with a Local,Walking Tours,3.0,182.0,per adult,Free cancellation,By Arigato Japan Food Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e8/31/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066451-d9974956-Reviews-Arigato_Japan_Food_Tours-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
14458,Tokyo Panoramic Virtual Tour with a Local Guide: feel like traveling to Tokyo,Walking Tours,1.0,24.6,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/90/09/a7/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14459,1 Day private car/van Nikko sightseeing tour with “English Speaking Driver”,Bus Tours,5.5,616.31,per group,Free cancellation,By Ohayo Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d6/ff/b4/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d19610131-Reviews-Ohayo_Travel-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14464,Koenji Awa Odori Half Day Experience Tour with Local Dance Performers,Full-day Tours,3.0,10.0,per adult,Free cancellation,By Japan Wonder Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/f1/93/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14129610-d9555505-Reviews-Japan_Wonder_Travel-Tsukiji_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html
14467,The Secret of Anime Tour in Suginami,Bus Tours,3.0,50.0,per adult,Free cancellation,By Japan Wonder Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/6e/29/30/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14129610-d9555505-Reviews-Japan_Wonder_Travel-Tsukiji_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html
14468,Kawaii Food Tour of Harajuku and Omotesando in Tokyo,Fashion Shows,3.0,182.0,per adult,Free cancellation,By Arigato Japan Food Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/56/79/d4/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066451-d9974956-Reviews-Arigato_Japan_Food_Tours-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
14470,Vegan & Organic Food Tour in Tokyo,Walking Tours,3.0,93.8,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e6/cf/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14471,Cocktail Connections: Online Happy Hour in Japan,Mixology Classes,1.0,18.0,per adult,Free cancellation,By Arigato Japan Food Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4e/21/8a/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066451-d9974956-Reviews-Arigato_Japan_Food_Tours-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
14473,Tokyo by Bike: Tsukiji Market and Odaiba Including Tokyo Bay Cruise,City Tours,6.0,81.99,per adult,Free cancellation,By Y&Y Cycling Tours Tokyo,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e5/3e/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066444-d3575560-Reviews-Y_Y_Cycling_Tours_Tokyo-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html
14474,Small-Group Local Bar Hopping and Hashigozake Tour in Asagaya,Night Tours,3.0,80.0,per adult,Free cancellation,By Japan Wonder Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/1e/4e/f7/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14129610-d9555505-Reviews-Japan_Wonder_Travel-Tsukiji_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html
14479,Full-Day Accessible Tour of Tokyo for Wheelchair Users,City Tours,6.0,159.43,per adult,Free cancellation,By OMAKASE,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e3/1b/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066441-d8762677-Reviews-OMAKASE-Arakawa_Tokyo_Tokyo_Prefecture_Kanto.html
14483,Yanaka and Asakusa Walk around DOWNTOWN TOKYO like a local,Walking Tours,3.5,71.06,per adult,Free cancellation,By All Star Osaka Walk,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a9/7e/8a/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g298566-d2257429-Reviews-All_Star_Osaka_Walk-Osaka_Osaka_Prefecture_Kinki.html
14488,Private Tour - Traditional Food and Culture in an Old Shopping District,Walking Tours,3.5,71.06,per adult,Free cancellation,By otomo travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/07/43/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066442-d16708107-Reviews-Otomo_travel-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html
14490,Small-Group Cycling Tour in the Suginami Area of Tokyo,Bike Tours,4.0,50.0,per adult,Free cancellation,By Japan Wonder Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/69/52/ab/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14129610-d9555505-Reviews-Japan_Wonder_Travel-Tsukiji_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html
14493,Half-Day Tokyo Kimono Photoshoot Walking Tour in Asakusa,Fashion Shows,3.5,95.93,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/20/b4/d9/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14496,Asakusa: 2 hour Photo Walking Tour with Professional Photographer,Art Classes,2.0,125.84,per adult,Free cancellation,By Ebisuya Asakusa,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/37/55/9d/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14134311-d7372434-Reviews-Ebisuya_Asakusa-Asakusa_Taito_Tokyo_Tokyo_Prefecture_Kanto.html
14497,Home-style Ramen & Gyoza Cooking Class,Cooking Classes,3.0,159.89,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/32/af/32/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14498,Let's Shodo (Japanese calligraphy) !!,Art Classes,1.5,45.55,per adult,Free cancellation,By MAKI Japanese Calligraphy,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/cc/94/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066455-d17537352-Reviews-MAKI_Japanese_Calligraphy-Setagaya_Tokyo_Tokyo_Prefecture_Kanto.html
14503,Haneda Narita Layover tour by private Luxury car,Bus Tours,6.0,525.65,per group,Free cancellation,By Travel Assist Japan LLC,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4f/42/a5/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066461-d15216017-Reviews-Travel_Assist_Japan_LLC-Taito_Tokyo_Tokyo_Prefecture_Kanto.html
14506,1 Day Private Tokyo Sightseeing Tour Car/Van with “English Speaking Driver”,Bus Tours,6.0,485.58,per group,Free cancellation,By Ohayo Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5f/01/85/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d19610131-Reviews-Ohayo_Travel-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14508,Virtual Private Lessons About Sake,Cooking Classes,0.75,17.77,per adult,Free cancellation,By Venture,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/a6/db/20/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066461-d13167724-Reviews-Venture-Taito_Tokyo_Tokyo_Prefecture_Kanto.html
14512,"Private Tour - One of the most Popular Towns, Japanese Hollywood Shibamata",Walking Tours,4.5,107.39,per adult,Free cancellation,By otomo travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/f2/b9/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066442-d16708107-Reviews-Otomo_travel-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html
14515,1 Day Private Mt Fuji Sightseeing Tour Car/Van with “English Speaking Driver”,Bus Tours,5.5,616.31,per group,Free cancellation,By Ohayo Travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/e3/b4/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d19610131-Reviews-Ohayo_Travel-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14517,Bullet Train and Mt. Fuji Famous Food Tour,Day Trips,6.0,564.0,per adult,Free cancellation,By Arigato Japan Food Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e7/cb/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066451-d9974956-Reviews-Arigato_Japan_Food_Tours-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
14520,Tokyo Insider Sake Tasting Walking Tour,Walking Tours,2.0,74.61,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/20/b4/e0/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14521,"Japanese New Year Food Tour in Shibuya, Tokyo",Walking Tours,3.0,235.0,per adult,Free cancellation,By Arigato Japan Food Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3c/cb/fa/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066451-d9974956-Reviews-Arigato_Japan_Food_Tours-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
14522,Let's experience calligraphy in YANAKA / Taito-ku / TOKYO !!,Japanese Lessons,1.0,52.84,per adult,Free cancellation,By YANESEN Tourist Information & Culture Center.,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/55/6e/fe/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14134297-d17759344-Reviews-YANESEN_Tourist_Information_Culture_Center-Yanaka_Taito_Tokyo_Tokyo_Prefecture.html
14523,Learn Japanese Sake and Izakaya Drinking Culture Virtually,Cooking Classes,1.0,24.6,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6e/cc/da/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14526,Tokyo Craft Beer Pairing & Tasting Tour,Walking Tours,3.0,72.48,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/15/2e/d9/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14528,Private Tour - Best Tokyo city tour! Visit the must-see trendy areas!,Rail Tours,6.5,98.05,per adult,Free cancellation,By otomo travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cb/8a/76/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066442-d16708107-Reviews-Otomo_travel-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html
14532,"Private Tour - A Cultural Experience with Food, Sake, Shrines and Origami",Walking Tours,3.5,70.04,per adult,Free cancellation,By otomo travel,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/2d/9e/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066442-d16708107-Reviews-Otomo_travel-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html
14535,Tokyo Ramen Hopping Walking Tour,Walking Tours,2.5,79.94,per adult,Free cancellation,By Magical Trip,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/34/80/0f/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12672699-Reviews-Magical_Trip-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
14536,"Nikko, Lake Chuzenji, Kegon Waterfalls including Lunch from Tokyo",Bus Tours,6.0,125.84,per adult,Free cancellation,By Tour&Charter International Ltd.,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/f3/a3/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g14133707-d15132659-Reviews-Tour_Charter_International_Ltd-Shinjuku_3_Chome_Shinjuku_Tokyo_Tokyo_Prefectur.html
14537,Tokyo 6 hours Customized Private Tour,Public Transportation Tours,6.0,346.19,per group,Free cancellation,By Gaijin Tours,Tokyo,Japan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e2/5f/caption.jpg?w=500&h=400&s=1,https://www.tripadvisor.com/Attraction_Review-g1066457-d12338031-Reviews-Gaijin_Tours-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html
