WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By VENTURE TRAVEL AND TOURS,,https://www.tripadvisor.com/AttractionProductReview-g298570-d21060929-Kuala_Lumpur_City_to_Kuala_Kangsar_in_Comfort-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/79/a3/b5/caption.jpg?w=500&h=400&s=1,Kuala Lumpur City to Kuala Kangsar in Comfort,307.,https://www.tripadvisor.com/Attraction_Review-g298570-d19462742-Reviews-VENTURE_TRAVEL_AND_TOURS-Kuala_Lumpur_Wilayah_Persekutuan.html,,180–210 minutes,"Get Ready and Enjoy a Stress Free Trip from your designated Pick up Point!!

Why Book with Us??

@ Our Drivers is Well Trained…",Free cancellation,from,$100.00,per adult,More info,Taking safety measures
,,By MALAYSIAN TOUR BY RIYAS,,https://www.tripadvisor.com/AttractionProductReview-g298314-d19439961-Kuala_Lumpur_International_Airport_Transit_Tour_16_Attractions-Sepang_Sepang_Distr.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/61/50/caption.jpg?w=500&h=400&s=1,Kuala Lumpur International Airport Transit Tour (16 Attractions),308.,https://www.tripadvisor.com/Attraction_Review-g1813816-d17377398-Reviews-MALAYSIAN_TOUR_BY_RIYAS-Kajang_Hulu_Langat_District_Selangor.html,Bus Tours,6+ hours,Pick-up from Kuala Lumpur International Airport (KLIA1 / KLIA2) and see the Kuala Lumpur's top attractions like Petronas…,,from,$82.06,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Pantai Timur Raiders Mpv Taxi,,https://www.tripadvisor.com/AttractionProductReview-g298570-d19957788-Private_Firefly_tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,,Private: Firefly tour from Kuala Lumpur,309.,https://www.tripadvisor.com/Attraction_Review-g298570-d14053111-Reviews-Pantai_Timur_Raiders_Mpv_Taxi-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,5–7 hours,You'll be picked up from your Kuala Lumpur hotel in the afternoon for a tranquil escape from the busy city to the quiet …,Free cancellation,from,$79.97,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Global,,https://www.tripadvisor.com/AttractionProductReview-g298570-d18972006-Kuala_Lumpur_Heritage_Trail-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7d/cc/00/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Heritage Trail,310.,https://www.tripadvisor.com/Attraction_Review-g298570-d15247099-Reviews-Asni_Global-Kuala_Lumpur_Wilayah_Persekutuan.html,Walking Tours,2–3 hours,"This trail will take a duration of 2.5 hours with the starting point at Kuala Lumpur City Gallery, Dataran Merdeka. There…",Free cancellation,from,$15.47,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Red pines travel,,https://www.tripadvisor.com/AttractionProductReview-g298570-d19147260-Private_Tour_Kuala_Selangor_Country_and_Firefly_tour-Kuala_Lumpur_Wilayah_Persekut.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2d/5c/c1/caption.jpg?w=500&h=400&s=1,Private Tour : Kuala Selangor Country and Firefly tour,311.,https://www.tripadvisor.com/Attraction_Review-g298570-d19108657-Reviews-Red_pines_travel-Kuala_Lumpur_Wilayah_Persekutuan.html,,6 hours,"*Firefly boat and seafood dinner trip to Kuala Selangor from Kuala Lumpur

*Easy way to see the Selangor River’s fireflies…",Free cancellation,from,$61.54,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Elephant Shadow Travel & Tours (M) Sdn Bhd,,https://www.tripadvisor.com/AttractionProductReview-g298570-d20281482-Awsome_Historical_Melaka_2_Days_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/15/f7/05/caption.jpg?w=500&h=400&s=1,Awsome Historical Melaka 2 Days Tour,312.,https://www.tripadvisor.com/Attraction_Review-g298570-d19484946-Reviews-Elephant_Shadow_Travel_Tours_M_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,2 days,"THE HISTORIC PORT TOWN OF MELACCA, OFFERS WONDERFUL BLEND OF ASIAN AND EUROPEAN INFLUENCES. ALSO SPELLED MELAKA, ITS BEARS…",Free cancellation,from,$250.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By TRAVEL INSIDE MALAYSIA,,https://www.tripadvisor.com/AttractionProductReview-g298314-d19953299-Top_Most_17_Attractions_Kuala_Lumpur_International_Airport_Transit_Tour-Sepang_Sep.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6c/67/74/caption.jpg?w=500&h=400&s=1,Top Most 17 Attractions Kuala Lumpur International Airport Transit Tour,313.,https://www.tripadvisor.com/Attraction_Review-g298314-d19430559-Reviews-TRAVEL_INSIDE_MALAYSIA-Sepang_Sepang_District_Selangor.html,Full-day Tours,6+ hours,PICK-UP FROM KUALA LUMPUR INTERNATIONAL AIRPORT (KLIA1 / KLIA2) AND SEE THE KUALA LUMPUR'S TOP ATTRACTIONS LIKE PETRONAS…,Free cancellation,from,$82.06,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By OTN Experiences,,https://www.tripadvisor.com/AttractionProductReview-g298570-d19893904-Fireflies_Night_Tour_with_Seafood_Dinner_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Pe.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9a/f0/1f/caption.jpg?w=500&h=400&s=1,Fireflies Night Tour with Seafood Dinner from Kuala Lumpur,314.,https://www.tripadvisor.com/Attraction_Review-g298570-d18894585-Reviews-OTN_Experiences-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6 hours,"Kuala Selangor is in the quiet hamlet of Kampung Kuantan, where the largest firefly colonies exist. Kota Melawati, formerly…",Free cancellation,from,$73.85,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,,https://www.tripadvisor.com/AttractionProductReview-g298570-d19958250-Private_Tour_Bukit_Melawati_Hall_and_Fireflies-Kuala_Lumpur_Wilayah_Persekutuan.html,,Private Tour Bukit Melawati Hall and Fireflies,315.,,Bus Tours,6 hours,"At the top of the hill, with great views of the coastline as its backdrop, lies Kota Melawati, an ancient fort built by …",Free cancellation,from,$56.42,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Global,,https://www.tripadvisor.com/AttractionProductReview-g298570-d18956686-History_Heritage_Culture_Of_Malaysia_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/68/33/caption.jpg?w=500&h=400&s=1,"History, Heritage & Culture Of Malaysia Tour",316.,https://www.tripadvisor.com/Attraction_Review-g298570-d15247099-Reviews-Asni_Global-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,4 hours,This 4-hour tour of Kuala Lumpur gives you the opportunity to see the major landmarks and monuments of the Malaysian capital…,Free cancellation,from,$62.31,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,,https://www.tripadvisor.com/AttractionProductReview-g298570-d12471706-Private_Tour_Bukit_Tinggi_Colmar_Tropicale_French_Village_from_Kuala_Lumpur-Kuala_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/5c/86/79/caption.jpg?w=500&h=400&s=1,Private Tour : Bukit Tinggi Colmar Tropicale French Village from Kuala Lumpur,317.,,Bus Tours,6+ hours,Enjoy the cool breeze at Bukit Tinggi and see a collection of beautiful buildings that make Colmar Tropicale a popular tourist…,Free cancellation,from,$87.18,per adult,More info,Taking safety measures
,Free Cancellation up to 7 days in advance,By Elephant Shadow Travel & Tours (M) Sdn Bhd,,https://www.tripadvisor.com/AttractionProductReview-g298314-d20864883-Discover_Malaysia_7_Days-Sepang_Sepang_District_Selangor.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4c/cd/c9/caption.jpg?w=500&h=400&s=1,Discover Malaysia 7 Days,318.,https://www.tripadvisor.com/Attraction_Review-g298570-d19484946-Reviews-Elephant_Shadow_Travel_Tours_M_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3+ days,Experience the best of Malaysia with this 7-days Private Car or Van tour with round-trip travel from Kuala Lumpur. Make …,Free cancellation,from,$805.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By New MST Transport Holiday,,https://www.tripadvisor.com/AttractionProductReview-g298570-d19283176-17_Hrs_Singapore_Flexible_Day_Night_Van_Tour_from_Kuala_Lumpur_Van-Kuala_Lumpur_Wi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/68/02/caption.jpg?w=500&h=400&s=1,17 Hrs Singapore Flexible Day & Night Van Tour from Kuala Lumpur [Van],319.,https://www.tripadvisor.com/Attraction_Review-g306997-d11978176-Reviews-New_MST_Transport_Holiday-Melaka_Central_Melaka_District_Melaka_State.html,Full-day Tours,6+ hours,The most flexible Kuala Lumpur to Singapore full day private tour. Commute to dispersed attractions and respite in the air…,Free cancellation,from,$153.96,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By DQ Malsaq Enterprise,,https://www.tripadvisor.com/AttractionProductReview-g298570-d20109126-ONE_DAY_PRIVATE_TOUR_Cameron_Highland_Hulu_Tamu_Hot_Spring_Lunch_included-Kuala_Lu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e1/25/07/caption.jpg?w=500&h=400&s=1,"ONE DAY PRIVATE TOUR – Cameron Highland & Hulu Tamu Hot Spring, Lunch included",320.,https://www.tripadvisor.com/Attraction_Review-g298570-d20096302-Reviews-DQ_Malsaq_Enterprise-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,13–14 hours,"We offer only private tours, not a join-in type of tours, which makes it special as you can have your own privacy, we can…",Free cancellation,from,$120.00,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,,https://www.tripadvisor.com/AttractionProductReview-g298570-d15524887-Group_Tour_Kuala_Lumpur_Half_day_Cultural_Tour_With_Batu_Caves-Kuala_Lumpur_Wilaya.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/ee/e4/caption.jpg?w=500&h=400&s=1,Group Tour: Kuala Lumpur Half day Cultural Tour With Batu Caves,321.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Luxury Car Tours,4 hours,Discover one of the most important sites for Hindu pilgrims on a 4-hour sightseeing tour to the Batu Caves from Kuala Lumpur…,Free cancellation,from,$15.00,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,,https://www.tripadvisor.com/AttractionProductReview-g298570-d12951275-Private_Tour_Kuala_Lumpur_Night_Cultural_Walk_Tour-Kuala_Lumpur_Wilayah_Persekutua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/18/de/caption.jpg?w=500&h=400&s=1,Private Tour: Kuala Lumpur Night Cultural Walk Tour,322.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Luxury Car Tours,4 hours,Wander through an evening at China Town night market with our professional English-speaking guide. Enjoy delicious local…,Free cancellation,from,$41.03,per adult,More info,Taking safety measures
,,By OTN Experiences,,https://www.tripadvisor.com/AttractionProductReview-g298570-d20281389-4_Tours_in_1_Pass_KL_City_Batu_Caves_Cuntry_Side_Firefly_Night_Tour_Genting-Kuala_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/15/f6/51/caption.jpg?w=500&h=400&s=1,4 Tours in 1 Pass KL City+Batu Caves & Cuntry Side+Firefly Night Tour+Genting,323.,https://www.tripadvisor.com/Attraction_Review-g298570-d18894585-Reviews-OTN_Experiences-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3+ days,Get up close and personal with the Kuala Lumpur most famous and attractive collection of four Tours pass gives you the opportunity…,,from,$70.77,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,"By PROFi DRIVER Kuala Lumpur, Malaysia",,https://www.tripadvisor.com/AttractionProductReview-g298570-d21123989-Departure_Private_Transfers_from_Kuala_Lumpur_to_Airport_KUL_in_Business_Car-Kuala.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/8c/af/bd/caption.jpg?w=500&h=400&s=1,Departure Private Transfers from Kuala Lumpur to Airport KUL in Business Car,324.,https://www.tripadvisor.com/Attraction_Review-g298570-d21115881-Reviews-PROFi_DRIVER_Kuala_Lumpur_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html,,50 minutes,"Your safety is our crew’s biggest priority. Before your journey even begins, your chauffeur completely disinfects the vehicle…",Free cancellation,from,$87.68,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Zach Hatta,,https://www.tripadvisor.com/AttractionProductReview-g298570-d21036024-Historical_Malacca_ex_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6f/e3/83/caption.jpg?w=500&h=400&s=1,Historical Malacca (ex Kuala Lumpur),325.,https://www.tripadvisor.com/Attraction_Review-g298570-d21008635-Reviews-Zach_Hatta-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,The tour program has being carefully designed to ensure maximum tour experience for the travelers. It covers all the must…,Free cancellation,from,$88.00,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By MALAYSIAN TOUR BY RIYAS,,https://www.tripadvisor.com/AttractionProductReview-g298570-d17460203-Kuala_Lumpur_Airport_Departure_Transfer_En_route_Putrajaya_Tour-Kuala_Lumpur_Wilay.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/36/ef/9a/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Airport Departure Transfer En-route Putrajaya Tour,326.,https://www.tripadvisor.com/Attraction_Review-g1813816-d17377398-Reviews-MALAYSIAN_TOUR_BY_RIYAS-Kajang_Hulu_Langat_District_Selangor.html,,90–120 minutes,Pick-up from Kuala Lumpur city hotels by an Air-conditioned vehicle with English speaking professional driver and en-route…,Free cancellation,from,$21.34,per adult,More info,Taking safety measures
,,By Fun filled tours with KBK Tours & Transport Sdn Bhd,,https://www.tripadvisor.com/AttractionProductReview-g298570-d15341966-Full_Day_Tour_Tantalising_Malacca-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/1a/1c/caption.jpg?w=500&h=400&s=1,Full Day Tour Tantalising Malacca,327.,https://www.tripadvisor.com/Attraction_Review-g298570-d19438824-Reviews-Fun_filled_tours_with_KBK_Tours_Transport_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutu.html,Bus Tours,4–8 hours,"Malacca City is the capital of the coastal state of Malacca, in southwestern Malaysia. At its center, Jonker Street, Chinatown…",,from,$90.00,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,,https://www.tripadvisor.com/AttractionProductReview-g298570-d18911245-Ipoh_Private_Day_Tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/04/02/caption.jpg?w=500&h=400&s=1,Ipoh Private Day Tour from Kuala Lumpur,328.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,10–11 hours,"- Visit the historical city of Ipoh located just 2 hours away from Kuala Lumpur

- Chance to explore Gua Tempurung cave …",Free cancellation,from,$108.62,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Way to Kuala Lumpur,,https://www.tripadvisor.com/AttractionProductReview-g298570-d18749889-Genting_Highlands_Private_Day_Tour_with_Batu_Caves_Strawberry_Park-Kuala_Lumpur_Wi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/cc/49/caption.jpg?w=500&h=400&s=1,Genting Highlands Private Day Tour with Batu Caves & Strawberry Park,329.,https://www.tripadvisor.com/Attraction_Review-g298570-d15275469-Reviews-Way_to_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,Cable Car Tours,6+ hours,"For many first-time visitors to Kuala Lumpur, Malaysia seems to stop at the edge of the federal capital. Departing from …",Free cancellation,from,$139.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,,https://www.tripadvisor.com/AttractionProductReview-g298570-d13131142-Kuala_Lumpur_to_Cherating_One_Way_Private_Transfer-Kuala_Lumpur_Wilayah_Persekutua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/cc/b0/bd/caption.jpg?w=500&h=400&s=1,Kuala Lumpur to Cherating One Way Private Transfer,330.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,,4 hours,"• Sit back and relax as you enjoy a transfer from Kuala Lumpur Hotels To Cherating Hotels

 • Enjoy scenery without having…",Free cancellation,from,$108.00,per adult,More info,Taking safety measures
12,,,,,,,,,1,11,,13,,,,,
