WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,WlYyy 2,iPqaD href 2,WlYyy 3,WlYyy 4,ySnDE,dXxty,WlYyy 5,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,WlYyy 8,cctrW 2
,,By Meeting the French,,https://www.tripadvisor.com/AttractionProductReview-g187147-d12566902-Skip_the_Line_Eiffel_Tower_Small_Group_Tour_with_Priority_Access-Paris_Ile_de_Fran.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/be/cc/a5/caption.jpg?w=500&h=400&s=1,Skip-the-Line Eiffel Tower Small Group Tour with Priority Access,562.,,https://www.tripadvisor.com/Attraction_Review-g187147-d2038991-Reviews-Meeting_the_French-Paris_Ile_de_France.html,Walking Tours,1–2 hours,"Climbing the Eiffel Tower is an incredible experience, one you want to share with not only your fellow travelers, but all…",,,from,$74.74,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,https://www.tripadvisor.com/AttractionProductReview-g187147-d15573879-Normandy_D_Day_Beaches_Utah_Omaha_Pointe_du_Hoc_Day_Trip-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d15573879-Normandy_D_Day_Beaches_Utah_Omaha_Pointe_du_Hoc_Day_Trip-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/61/d7/47/caption.jpg?w=500&h=400&s=1,"Normandy D-Day Beaches Utah, Omaha & Pointe du Hoc Day Trip",563.,1,,Bus Tours,10–12 hours,"Booking this spectacular tour from Paris we'll give you the chance to explore Normandy coast, the D-Day landing beaches …",Taking safety measures,Free cancellation,from,$311.12,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Gov Driver,,https://www.tripadvisor.com/AttractionProductReview-g187147-d19807388-Visit_to_the_Louvre_Paris_museum-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/74/c5/59/caption.jpg?w=500&h=400&s=1,Visit to the Louvre Paris museum,564.,,https://www.tripadvisor.com/Attraction_Review-g187147-d17796024-Reviews-Gov_Driver-Paris_Ile_de_France.html,,1–6 hours,"With a worldwide reputation, the Louvre museum houses masterpieces such as the Mona Lisa, the Venus de Milo, the Victory…",Taking safety measures,Free cancellation,from,$89.38,per adult,More info,,
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Withlocals,,https://www.tripadvisor.com/AttractionProductReview-g187147-d19868478-City_Escape_Loire_Valley_Private_Day_Trip-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/1b/f9/ae/caption.jpg?w=500&h=400&s=1,City Escape: Loire Valley Private Day Trip,565.,,https://www.tripadvisor.com/Attraction_Review-g187147-d11616540-Reviews-Withlocals-Paris_Ile_de_France.html,Bus Tours,6+ hours,"This is not a typical day trip; this is YOUR day trip!

Step outside of Paris and go to Loire Valley for a fuller more extensive…",Taking safety measures,Free cancellation,from,$463.86,per adult,More info,,
,,By Explore World,,https://www.tripadvisor.com/AttractionProductReview-g187147-d23854374-Musee_d_Orsay_Museum_Audio_Guided_Skip_the_Line_Tour-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ea/c0/55/caption.jpg?w=500&h=400&s=1,Musée d'Orsay Museum Audio Guided Skip-the-Line Tour,566.,,https://www.tripadvisor.com/Attraction_Review-g187147-d23802315-Reviews-Explore_World-Paris_Ile_de_France.html,Walking Tours,2 hours,See masterpieces of art with a combined entry ticket to both the Orsay Museum and Orangerie Museum in the heart of Paris…,Taking safety measures,,from,$55.44,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By LocalBini - Your European peer2peer platform for Experiences by Locals,,https://www.tripadvisor.com/AttractionProductReview-g187147-d18834348-The_Da_Vinci_Code_in_Paris_Follow_the_Trail_with_a_Local-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/55/58/2d/caption.jpg?w=500&h=400&s=1,The Da Vinci Code in Paris: Follow the Trail with a Local,567.,,https://www.tripadvisor.com/Attraction_Review-g187147-d20033852-Reviews-LocalBini_Your_European_peer2peer_platform_for_Experiences_by_Locals-Paris_Ile_d.html,Walking Tours,1–2 hours,"This Experience is provided by a private local.

Join me and let us discover the paths of the Da Vinci Code, a novel by …",,Free cancellation,from,$48.65,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Book My Trip,,https://www.tripadvisor.com/AttractionProductReview-g1517286-d17587912-Airport_transfer-Orly_Val_de_Marne_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/54/28/97/caption.jpg?w=500&h=400&s=1,Airport transfer,568.,,https://www.tripadvisor.com/Attraction_Review-g187147-d17577488-Reviews-Book_My_Trip-Paris_Ile_de_France.html,,30–60 minutes,"Private transfer airport to your hôtel in Paris!

We grant you a full service from your arrival at the airport to your destination…",,Free cancellation,from,$42.81,per adult,More info,,
LIKELY TO SELL OUT*,,By WeGoTrip Paris | In-App Audio Tours,,https://www.tripadvisor.com/AttractionProductReview-g187147-d23547695-Arc_de_Triomphe_Rooftop_Access_Ticket_with_In_app_Audio_Tour-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/6a/bb/b5/caption.jpg?w=500&h=400&s=1,Arc de Triomphe Rooftop Access Ticket with In-app Audio Tour,569.,,https://www.tripadvisor.com/Attraction_Review-g187147-d23477197-Reviews-WeGoTrip_Paris_In_App_Audio_Tours-Paris_Ile_de_France.html,Monuments and Memorials,1 hour,"This is a self-guided tour of the Arc de Triomphe, providing the visitor with the history, background, and major events …",Taking safety measures,,from,$30.55,per adult,More info,,
,,By City Art Tours Paris,,https://www.tripadvisor.com/AttractionProductReview-g187147-d20184939-Private_Orsay_Museum_Guided_Tour_With_Admission_Tickets-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f7/e6/84/caption.jpg?w=500&h=400&s=1,Private Orsay Museum Guided Tour With Admission Tickets,570.,,https://www.tripadvisor.com/Attraction_Review-g187147-d20115684-Reviews-City_Art_Tours_Paris-Paris_Ile_de_France.html,Walking Tours,2 hours,"Overview 

- Take in the highlights of France’s national art collection with a private tour of the Orsay Museum, one of …",Taking safety measures,,from,$64.00,per adult,More info,,
20,,,,,,,,1,,19,21,,,,,,,,,
LIKELY TO SELL OUT*,,By France Tourisme - Daily tour,https://www.tripadvisor.com/AttractionProductReview-g187147-d11460996-Champagne_Day_Tour_with_Reims_Cellars_Visit_Champagne_Tasting_from_Paris-Paris_Ile.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11460996-Champagne_Day_Tour_with_Reims_Cellars_Visit_Champagne_Tasting_from_Paris-Paris_Ile.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/59/74/90/caption.jpg?w=500&h=400&s=1,"Champagne Day Tour with Reims, Cellars Visit & Champagne Tasting from Paris",542.,3,https://www.tripadvisor.com/Attraction_Review-g187147-d1549625-Reviews-France_Tourisme_Daily_tour-Paris_Ile_de_France.html,Bus Tours,6+ hours,"Guided tour specially designed to discover, in one day, all the secrets of Champagne, a cellars visit (commented in English…",Taking safety measures,,from,$176.49,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Visit the Hidden Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d17405348-Paris_1920_Lost_Generation_Writers_of_the_Left_Bank_Small_Group_Walking_Tour-Paris.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d17405348-Paris_1920_Lost_Generation_Writers_of_the_Left_Bank_Small_Group_Walking_Tour-Paris.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/a3/0e/caption.jpg?w=500&h=400&s=1,Paris 1920: Lost Generation Writers of the Left Bank (Small Group Walking Tour),543.,2,https://www.tripadvisor.com/Attraction_Review-g187147-d11702621-Reviews-Visit_the_Hidden_Paris-Paris_Ile_de_France.html,Full-day Tours,2–3 hours,"There is a famous saying : “Everyone has 2 countries, their own & France”. 

This was especially true for numerous artists…",Taking safety measures,Free cancellation,from,$56.57,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Estelle Martin,https://www.tripadvisor.com/AttractionProductReview-g187147-d21310515-Private_Guided_Tour_in_Paris_Sainte_Chapelle_and_Ile_de_la_Cite-Paris_Ile_de_Franc.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d21310515-Private_Guided_Tour_in_Paris_Sainte_Chapelle_and_Ile_de_la_Cite-Paris_Ile_de_Franc.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/13/38/cc/caption.jpg?w=500&h=400&s=1,Private Guided Tour in Paris Sainte Chapelle and Ile de la Cité,544.,1,https://www.tripadvisor.com/Attraction_Review-g187147-d21292192-Reviews-Estelle_Martin-Paris_Ile_de_France.html,Walking Tours,1–2 hours,"Come with me to discover or rediscover the center of Paris, the Île de la Cité. This part of the capital is full of stories…",Taking safety measures,Free cancellation,from,$22.62,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Guided Tours of Paris with Alberto,https://www.tripadvisor.com/AttractionProductReview-g187147-d17306552-Paris_Catacombs_Private_Tour_with_Top_rated_Alberto_Local_Guide-Paris_Ile_de_Franc.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d17306552-Paris_Catacombs_Private_Tour_with_Top_rated_Alberto_Local_Guide-Paris_Ile_de_Franc.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/cb/c7/d4/caption.jpg?w=500&h=400&s=1,Paris Catacombs Private Tour with Top-rated Alberto Local Guide,545.,1,https://www.tripadvisor.com/Attraction_Review-g187147-d14023725-Reviews-Guided_Tours_of_Paris_with_Alberto-Paris_Ile_de_France.html,Walking Tours,2 hours,"Visiting the Catacombs of Paris, this amazing network of old caves situated sixty feet under the level of the streets guided…",Taking safety measures,Free cancellation,from,$326.96,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Comfort Cars,https://www.tripadvisor.com/AttractionProductReview-g187147-d12467223-Mont_St_Michel_Private_Day_Trip_from_Paris-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d12467223-Mont_St_Michel_Private_Day_Trip_from_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/e3/f2/caption.jpg?w=500&h=400&s=1,Mont St-Michel Private Day Trip from Paris,546.,2,https://www.tripadvisor.com/Attraction_Review-g187147-d12593342-Reviews-Comfort_Cars-Paris_Ile_de_France.html,Full-day Tours,6+ hours,This private day trip to Mont St-Michel from Paris allows you to visit this UNESCO World Heritage site on the French coast…,Taking safety measures,Free cancellation,from,$281.01,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Holland Bikes,https://www.tripadvisor.com/AttractionProductReview-g187147-d17018754-Secret_Paris_Tour_on_a_dutch_bike-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d17018754-Secret_Paris_Tour_on_a_dutch_bike-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/83/c0/13/caption.jpg?w=500&h=400&s=1,Secret Paris Tour on a dutch bike,547.,3,https://www.tripadvisor.com/Attraction_Review-g187147-d4408925-Reviews-Holland_Bikes-Paris_Ile_de_France.html,E-Bike Tours,3 hours,"Have you been to Paris before and you have seen all the highlights ?

Then it’s time to take you to secret, non-touristy…",Taking safety measures,Free cancellation,from,$39.60,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Normandy Melody,https://www.tripadvisor.com/AttractionProductReview-g187147-d11464752-Rouen_Small_Group_Day_Trip_from_Paris-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11464752-Rouen_Small_Group_Day_Trip_from_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/eb/e4/caption.jpg?w=500&h=400&s=1,Rouen Small Group Day Trip from Paris,548.,1,https://www.tripadvisor.com/Attraction_Review-g187147-d9777970-Reviews-Normandy_Melody-Paris_Ile_de_France.html,Car Tours,6+ hours,Explore one of Normandy’s famous medieval cities on this 9-hour small-group day trip to Rouen from Paris. Follow a guide…,Taking safety measures,Free cancellation,from,$277.18,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By PROFi DRIVER,,https://www.tripadvisor.com/AttractionProductReview-g196587-d15197612-Paris_Airport_CDG_Round_Trip_Private_Transfers_in_Standard_Car_or_Van-Roissy_en_Fr.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f5/59/26/caption.jpg?w=500&h=400&s=1,Paris Airport CDG Round-Trip Private Transfers in Standard Car or Van,549.,,https://www.tripadvisor.com/Attraction_Review-g187147-d12189500-Reviews-PROFi_DRIVER-Paris_Ile_de_France.html,,30 minutes,Paris Airport Transfer Service aims to achieve the very highest possible standards possible for all its passengers. Whether…,Taking safety measures,Free cancellation,from,$123.32,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Paris City Vision,https://www.tripadvisor.com/AttractionProductReview-g187147-d17808038-Eiffel_Tower_Summit_Skip_the_Line_Access_and_Immersive_Paris_Tour_Cruise-Paris_Ile.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d17808038-Eiffel_Tower_Summit_Skip_the_Line_Access_and_Immersive_Paris_Tour_Cruise-Paris_Ile.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/fc/5e/caption.jpg?w=500&h=400&s=1,Eiffel Tower Summit Skip the Line Access and Immersive Paris Tour & Cruise,550.,1,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html,Bus Tours,3 hours,"Paris has so much to offer it’s worth seeing it three ways: In the air, on the road and on water! This four-hour tour is…",,Free cancellation,from,$113.84,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By My Private Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d19620970-Notre_Dame_Sainte_Chapelle_Private_Tour_Skip_the_line_Local_Expert_Guide-Paris_Ile.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d19620970-Notre_Dame_Sainte_Chapelle_Private_Tour_Skip_the_line_Local_Expert_Guide-Paris_Ile.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/c6/4b/caption.jpg?w=500&h=400&s=1,Notre Dame & Sainte Chapelle Private Tour - Skip the line & Local Expert Guide,551.,1,https://www.tripadvisor.com/Attraction_Review-g187147-d8468508-Reviews-My_Private_Paris-Paris_Ile_de_France.html,Walking Tours,2–3 hours,Notre Dame Cathedral & the Sainte Chapelle are the two most mesmerizing Gothic structures ever built. They take us back …,,Free cancellation,from,$197.42,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Crêpe Cooking class,https://www.tripadvisor.com/AttractionProductReview-g187147-d19530847-How_to_make_pancakes_like_a_pro-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d19530847-How_to_make_pancakes_like_a_pro-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5d/7b/8f/caption.jpg?w=500&h=400&s=1,How to make pancakes like a pro,552.,1,https://www.tripadvisor.com/Attraction_Review-g187147-d19474273-Reviews-Crepe_Cooking_class-Paris_Ile_de_France.html,Cooking Classes,2 hours,"In the warm atmosphere of my crêperie closed for the occasion, I would share my passion.

I'll reveal secrets of a pancake…",Taking safety measures,Free cancellation,from,$62.22,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,,https://www.tripadvisor.com/AttractionProductReview-g187147-d16654406-Day_Trip_to_Mont_Saint_Michel_from_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/61/d7/42/caption.jpg?w=500&h=400&s=1,Day Trip to Mont Saint Michel from Paris,553.,,,Bus Tours,10–12 hours,Take this tour and explore the island Mont-Saint-Michel(a UNESCO Heritage). The island has fortifications since ancient …,Taking safety measures,Free cancellation,from,$316.78,per adult,More info,,
