WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,TCGml,WlYyy 4,iPqaD href 3,dugSS src 2,WlYyy 6,iPqaD,iPqaD href 5,WlYyy 7
7,https://www.tripadvisor.com/Attraction_Review-g187791-d14921781-Reviews-Art_and_Office_Tintin_and_Comics-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d2/86/6f/photo1jpg.jpg?w=500&h=400&s=1,Art and Office - Tintin and Comics,574.,https://www.tripadvisor.com/Attraction_Review-g187791-d14921781-Reviews-Art_and_Office_Tintin_and_Comics-Rome_Lazio.html#REVIEWS,Art Galleries,Colonna,•,Temporarily closed,,,,,,
21,https://www.tripadvisor.com/Attraction_Review-g187791-d14048848-Reviews-Museo_Musja-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/17/a0/fc/venite-a-scoprire-il.jpg?w=500&h=400&s=1,Museo Musja,575.,https://www.tripadvisor.com/Attraction_Review-g187791-d14048848-Reviews-Museo_Musja-Rome_Lazio.html#REVIEWS,Art Museums,Navona / Pantheon / Campo de’ Fiori,•,Temporarily closed,,,,,,
33,https://www.tripadvisor.com/Attraction_Review-g187791-d7122960-Reviews-Piazza_dei_Mercanti_Roma-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b9/a6/ee/piazza-de-mercanti.jpg?w=500&h=-1&s=1,Piazza dei Mercanti (Roma),576.,https://www.tripadvisor.com/Attraction_Review-g187791-d7122960-Reviews-Piazza_dei_Mercanti_Roma-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Trastevere,,,,,,,,
38,https://www.tripadvisor.com/Attraction_Review-g187791-d6003083-Reviews-Oratorio_del_Santissimo_Crocifisso-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d5/5d/e3/oratorio-del-santissimo.jpg?w=500&h=400&s=1,Oratorio del Santissimo Crocifisso,577.,https://www.tripadvisor.com/Attraction_Review-g187791-d6003083-Reviews-Oratorio_del_Santissimo_Crocifisso-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Trevi,,,,,,,,
20,https://www.tripadvisor.com/Attraction_Review-g187791-d7231022-Reviews-Palazzo_Falconieri-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/f2/9a/c3/dall-altana-3-villa-lante.jpg?w=500&h=-1&s=1,Palazzo Falconieri,578.,https://www.tripadvisor.com/Attraction_Review-g187791-d7231022-Reviews-Palazzo_Falconieri-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Regola,,,,,,,,
32,https://www.tripadvisor.com/Attraction_Review-g187791-d5008002-Reviews-Cancelli_Resort_Castel_Porziano-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/12/89/0e/cancello-8.jpg?w=500&h=-1&s=1,Cancelli Resort Castel Porziano,579.,https://www.tripadvisor.com/Attraction_Review-g187791-d5008002-Reviews-Cancelli_Resort_Castel_Porziano-Rome_Lazio.html#REVIEWS,Beach & Pool Clubs,,,,,,,,,
19,https://www.tripadvisor.com/Attraction_Review-g187791-d12336982-Reviews-Ponte_Garibaldi-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/0e/fd/02/ponte-garibaldi.jpg?w=500&h=-1&s=1,Ponte Garibaldi,580.,https://www.tripadvisor.com/Attraction_Review-g187791-d12336982-Reviews-Ponte_Garibaldi-Rome_Lazio.html#REVIEWS,Bridges,,,,,,,,,
21,https://www.tripadvisor.com/Attraction_Review-g187791-d12664006-Reviews-Policlinico_Umberto_I-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/50/3a/fa/maestoso.jpg?w=500&h=400&s=1,Policlinico Umberto I,581.,https://www.tripadvisor.com/Attraction_Review-g187791-d12664006-Reviews-Policlinico_Umberto_I-Rome_Lazio.html#REVIEWS,Historic Sites • Architectural Buildings,Nomentano,,,,,,,,
76,https://www.tripadvisor.com/Attraction_Review-g187791-d2523573-Reviews-Biblioteca_Nazionale_Centrale_di_Roma-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4a/0e/ed/la-biblioteca-nazionale.jpg?w=500&h=400&s=1,Biblioteca Nazionale Centrale di Roma,582.,https://www.tripadvisor.com/Attraction_Review-g187791-d2523573-Reviews-Biblioteca_Nazionale_Centrale_di_Roma-Rome_Lazio.html#REVIEWS,Libraries,Termini,•,Open now,,,,,,
42,https://www.tripadvisor.com/Attraction_Review-g187791-d7194781-Reviews-Chiesa_dei_Santi_Luca_e_Martina-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/03/9c/7a/chiesa-dei-santi-luca.jpg?w=500&h=400&s=1,Chiesa dei Santi Luca e Martina,583.,https://www.tripadvisor.com/Attraction_Review-g187791-d7194781-Reviews-Chiesa_dei_Santi_Luca_e_Martina-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Campitelli,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g187791-d10638768-Reviews-Mercato_dell_Unita-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/00/35/ff/mercado-en-cola-di-rienzo.jpg?w=500&h=400&s=1,Mercato dell'Unita,584.,https://www.tripadvisor.com/Attraction_Review-g187791-d10638768-Reviews-Mercato_dell_Unita-Rome_Lazio.html#REVIEWS,Flea & Street Markets • Farmers Markets,Prati,•,Open now,,,,,,
30,https://www.tripadvisor.com/Attraction_Review-g187791-d7274807-Reviews-Chiesa_di_San_Benedetto_in_Piscinula-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/69/49/85/chiesa-di-san-benedetto.jpg?w=500&h=400&s=1,Chiesa di San Benedetto in Piscinula,585.,https://www.tripadvisor.com/Attraction_Review-g187791-d7274807-Reviews-Chiesa_di_San_Benedetto_in_Piscinula-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Trastevere,,,,,,,,
23,https://www.tripadvisor.com/Attraction_Review-g187791-d8059642-Reviews-Chiesa_di_Sant_Eusebio-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/0c/b0/7b/img-20180519-081148-largejpg.jpg?w=500&h=-1&s=1,Chiesa di Sant'Eusebio,586.,https://www.tripadvisor.com/Attraction_Review-g187791-d8059642-Reviews-Chiesa_di_Sant_Eusebio-Rome_Lazio.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Esquilino,,,,,,,,
80,https://www.tripadvisor.com/Attraction_Review-g187791-d10128313-Reviews-Fontana_delle_Api_del_Bernini-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/fd/01/bc/bernini-en-roma.jpg?w=500&h=400&s=1,Fontana delle Api  del Bernini,587.,https://www.tripadvisor.com/Attraction_Review-g187791-d10128313-Reviews-Fontana_delle_Api_del_Bernini-Rome_Lazio.html#REVIEWS,Fountains,Ludovisi,,,,,,,,
41,https://www.tripadvisor.com/Attraction_Review-g187791-d196845-Reviews-Palace_of_Domitian_Domus_Flavia-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/ac/80/32/caption.jpg?w=500&h=400&s=1,Palace of Domitian (Domus Flavia),588.,https://www.tripadvisor.com/Attraction_Review-g187791-d196845-Reviews-Palace_of_Domitian_Domus_Flavia-Rome_Lazio.html#REVIEWS,Historic Sites • Ancient Ruins,Campitelli,,,,,,,,
35,https://www.tripadvisor.com/Attraction_Review-g187791-d7997534-Reviews-Antigallery-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c4/67/f3/antigallery.jpg?w=500&h=400&s=1,Antigallery,589.,https://www.tripadvisor.com/Attraction_Review-g187791-d7997534-Reviews-Antigallery-Rome_Lazio.html#REVIEWS,Breweries,Centro,,,,,,,,
29,https://www.tripadvisor.com/Attraction_Review-g187791-d592557-Reviews-Via_dei_Banchi_Nuovi-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/3d/8e/9c/via-del-banchi-nuovi.jpg?w=500&h=400&s=1,Via dei Banchi Nuovi,590.,https://www.tripadvisor.com/Attraction_Review-g187791-d592557-Reviews-Via_dei_Banchi_Nuovi-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Ponte,,,,,,,,
48,https://www.tripadvisor.com/Attraction_Review-g187791-d592719-Reviews-Statua_di_Santa_Caterina-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/75/b8/b0/catherine-of-siena-and.jpg?w=500&h=400&s=1,Statua di Santa Caterina,591.,https://www.tripadvisor.com/Attraction_Review-g187791-d592719-Reviews-Statua_di_Santa_Caterina-Rome_Lazio.html#REVIEWS,Monuments & Statues,Vatican / Borgo,,,,,,,,
17,https://www.tripadvisor.com/Attraction_Review-g187791-d4104940-Reviews-Catacombe_San_Pancrazio-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/77/39/ea/catacombe-san-pancrazio.jpg?w=500&h=-1&s=1,Catacombe San Pancrazio,592.,https://www.tripadvisor.com/Attraction_Review-g187791-d4104940-Reviews-Catacombe_San_Pancrazio-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Trastevere,,,,,,,,
66,https://www.tripadvisor.com/Attraction_Review-g187791-d3746978-Reviews-Teatro_Ambra_Jovinelli-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/3f/ea/72/20160206-201751-largejpg.jpg?w=500&h=400&s=1,Teatro Ambra Jovinelli,593.,https://www.tripadvisor.com/Attraction_Review-g187791-d3746978-Reviews-Teatro_Ambra_Jovinelli-Rome_Lazio.html#REVIEWS,Theaters,Esquilino,•,Open now,,,,,,
39,https://www.tripadvisor.com/Attraction_Review-g187791-d2017627-Reviews-Chiesa_di_San_Rocco-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/c3/94/d3/una-veduta-d-insieme.jpg?w=500&h=400&s=1,Chiesa di San Rocco,594.,https://www.tripadvisor.com/Attraction_Review-g187791-d2017627-Reviews-Chiesa_di_San_Rocco-Rome_Lazio.html#REVIEWS,Architectural Buildings • Religious Sites,Centro,,,,,,,,
64,https://www.tripadvisor.com/Attraction_Review-g187791-d8713597-Reviews-Piazza_San_Silvestro-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/24/ce/64/piazza-san-silvestro.jpg?w=500&h=400&s=1,Piazza San Silvestro,595.,https://www.tripadvisor.com/Attraction_Review-g187791-d8713597-Reviews-Piazza_San_Silvestro-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Colonna,,,,,,,,
45,https://www.tripadvisor.com/Attraction_Review-g187791-d3282065-Reviews-Kursaal_Village-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/c0/df/25/il-kursaal-village-stabiliment.jpg?w=500&h=400&s=1,Kursaal Village,596.,https://www.tripadvisor.com/Attraction_Review-g187791-d3282065-Reviews-Kursaal_Village-Rome_Lazio.html#REVIEWS,Beaches • Beach & Pool Clubs,Open now,,,,,,,,
16,https://www.tripadvisor.com/Attraction_Review-g187791-d7122035-Reviews-Clivo_di_Scauro-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/6d/6b/94/clivo-di-scauro.jpg?w=500&h=-1&s=1,Clivo di Scauro,597.,https://www.tripadvisor.com/Attraction_Review-g187791-d7122035-Reviews-Clivo_di_Scauro-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,,,,,,,,,
15,https://www.tripadvisor.com/Attraction_Review-g187791-d8733931-Reviews-Palazzo_Koch-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/c9/aa/63/photo0jpg.jpg?w=500&h=-1&s=1,Palazzo Koch,598.,https://www.tripadvisor.com/Attraction_Review-g187791-d8733931-Reviews-Palazzo_Koch-Rome_Lazio.html#REVIEWS,Architectural Buildings,Centro,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g187791-d9552970-Reviews-Quartiere_Trieste-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5e/2b/d2/quartiere-trieste.jpg?w=500&h=400&s=1,Quartiere Trieste,599.,https://www.tripadvisor.com/Attraction_Review-g187791-d9552970-Reviews-Quartiere_Trieste-Rome_Lazio.html#REVIEWS,Neighborhoods,Trieste,,,,,,,,
24,https://www.tripadvisor.com/Attraction_Review-g187791-d4283969-Reviews-Oratorio_del_Gonfalone-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2f/f5/21/20170504-205300-largejpg.jpg?w=500&h=400&s=1,Oratorio del Gonfalone,600.,https://www.tripadvisor.com/Attraction_Review-g187791-d4283969-Reviews-Oratorio_del_Gonfalone-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks • Theaters,Ponte,,,,,,,,
21,,,,,,1,20,,22,,,,,,
33,https://www.tripadvisor.com/Attraction_Review-g187791-d3236206-Reviews-Museo_Laboratorio_della_Mente-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/29/07/36/museo-della-mente.jpg?w=500&h=400&s=1,Museo Laboratorio della Mente,631.,https://www.tripadvisor.com/Attraction_Review-g187791-d3236206-Reviews-Museo_Laboratorio_della_Mente-Rome_Lazio.html#REVIEWS,Speciality Museums,,,Temporarily closed,,,,,,
70,https://www.tripadvisor.com/Attraction_Review-g187791-d4457015-Reviews-Casa_del_Gelato_Adrian_S-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/b6/1a/ad/gelato.jpg?w=500&h=-1&s=1,Casa del Gelato Adrian'S,632.,https://www.tripadvisor.com/Attraction_Review-g187791-d4457015-Reviews-Casa_del_Gelato_Adrian_S-Rome_Lazio.html#REVIEWS,Bars & Clubs,Esquilino,•,Open now,,,,,,
23,https://www.tripadvisor.com/Attraction_Review-g187791-d7266649-Reviews-Chiesa_di_San_Teodoro_al_Palatino-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/69/21/79/chiesa-di-san-teodoro.jpg?w=500&h=400&s=1,Chiesa di San Teodoro al Palatino,633.,https://www.tripadvisor.com/Attraction_Review-g187791-d7266649-Reviews-Chiesa_di_San_Teodoro_al_Palatino-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Campitelli,,,,,,,,
19,https://www.tripadvisor.com/Attraction_Review-g187791-d8489224-Reviews-Parco_Urbano_Pineta_di_Castel_Fusano-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/8d/27/68/parco-urbano-pineta-di.jpg?w=500&h=-1&s=1,Parco Urbano Pineta di Castel Fusano,634.,https://www.tripadvisor.com/Attraction_Review-g187791-d8489224-Reviews-Parco_Urbano_Pineta_di_Castel_Fusano-Rome_Lazio.html#REVIEWS,Nature & Wildlife Areas • Parks,,,,,,,,,
16,https://www.tripadvisor.com/Attraction_Review-g187791-d590478-Reviews-Villa_Wolkonsky-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/72/e9/f2/caption.jpg?w=500&h=-1&s=1,Villa Wolkonsky,635.,https://www.tripadvisor.com/Attraction_Review-g187791-d590478-Reviews-Villa_Wolkonsky-Rome_Lazio.html#REVIEWS,Ancient Ruins • Gardens,Esquilino,,,,,,,,
33,https://www.tripadvisor.com/Attraction_Review-g187791-d245863-Reviews-Via_Nomentana-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/02/30/ea/via-nomentana.jpg?w=500&h=-1&s=1,Via Nomentana,636.,https://www.tripadvisor.com/Attraction_Review-g187791-d245863-Reviews-Via_Nomentana-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks • Historic Walking Areas,,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g187791-d14052105-Reviews-Santuario_Della_Vergine_Della_Rivelazione-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/16/f0/grotto-della-madonna.jpg?w=500&h=-1&s=1,Santuario Della Vergine Della Rivelazione,637.,https://www.tripadvisor.com/Attraction_Review-g187791-d14052105-Reviews-Santuario_Della_Vergine_Della_Rivelazione-Rome_Lazio.html#REVIEWS,Religious Sites,EUR,,,,,,,,
71,https://www.tripadvisor.com/Attraction_Review-g187791-d4358802-Reviews-Italian_Fitness_Park_Kolbe-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/15/a9/63/italian-fitness-park.jpg?w=500&h=-1&s=1,Italian Fitness Park Kolbe,638.,https://www.tripadvisor.com/Attraction_Review-g187791-d4358802-Reviews-Italian_Fitness_Park_Kolbe-Rome_Lazio.html#REVIEWS,Sports Complexes,Collatino,•,Open now,,,,,,
69,https://www.tripadvisor.com/Attraction_Review-g187791-d3360250-Reviews-Chiesa_di_Santa_Susanna_alle_Terme_di_Diocleziano-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/e3/ea/3b/caption.jpg?w=500&h=400&s=1,Chiesa di Santa Susanna alle Terme di Diocleziano,639.,https://www.tripadvisor.com/Attraction_Review-g187791-d3360250-Reviews-Chiesa_di_Santa_Susanna_alle_Terme_di_Diocleziano-Rome_Lazio.html#REVIEWS,Historic Sites • Religious Sites,Monteverde,,,,,,,,
28,https://www.tripadvisor.com/Attraction_Review-g187791-d6639959-Reviews-Parco_Delle_Valli-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/ec/da/66/parco-delle-valli-1.jpg?w=500&h=-1&s=1,Parco Delle Valli,640.,https://www.tripadvisor.com/Attraction_Review-g187791-d6639959-Reviews-Parco_Delle_Valli-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Monte Sacro,,,,,,,,
18,https://www.tripadvisor.com/Attraction_Review-g187791-d10347859-Reviews-Chiesa_di_San_Sebastiano_al_Palatino-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bf/f5/a9/al-interior-de-la-iglesia.jpg?w=500&h=-1&s=1,Chiesa di San Sebastiano al Palatino,641.,https://www.tripadvisor.com/Attraction_Review-g187791-d10347859-Reviews-Chiesa_di_San_Sebastiano_al_Palatino-Rome_Lazio.html#REVIEWS,Churches & Cathedrals,Ardeatino,,,,,,,,
32,https://www.tripadvisor.com/Attraction_Review-g187791-d592277-Reviews-Torre_dell_Orologio-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/45/6c/90/torre-dell-orologio.jpg?w=500&h=400&s=1,Torre dell'Orologio,642.,https://www.tripadvisor.com/Attraction_Review-g187791-d592277-Reviews-Torre_dell_Orologio-Rome_Lazio.html#REVIEWS,Observation Decks & Towers,Ponte,,,,,,,,
34,https://www.tripadvisor.com/Attraction_Review-g187791-d10388983-Reviews-Monumento_celebrativo_del_Bicentenario_dei_Carabinieri-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/9c/2f/90/monumento-celebrativo.jpg?w=500&h=400&s=1,Monumento celebrativo del Bicentenario dei Carabinieri,643.,https://www.tripadvisor.com/Attraction_Review-g187791-d10388983-Reviews-Monumento_celebrativo_del_Bicentenario_dei_Carabinieri-Rome_Lazio.html#REVIEWS,Monuments & Statues,Centro,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g187791-d10269217-Reviews-Palazzo_Grazioli-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/71/dd/07/caption.jpg?w=500&h=-1&s=1,Palazzo Grazioli,644.,https://www.tripadvisor.com/Attraction_Review-g187791-d10269217-Reviews-Palazzo_Grazioli-Rome_Lazio.html#REVIEWS,Architectural Buildings,Navona / Pantheon / Campo de’ Fiori,,,,,,,,
38,https://www.tripadvisor.com/Attraction_Review-g187791-d12860136-Reviews-Obelisco_del_Quirinale-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/65/e1/07/insieme-maestoso.jpg?w=500&h=-1&s=1,Obelisco del Quirinale,645.,https://www.tripadvisor.com/Attraction_Review-g187791-d12860136-Reviews-Obelisco_del_Quirinale-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,Trevi,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g187791-d12526300-Reviews-Parco_Santa_Maria_della_Pieta-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/59/65/d8/parco-santa-maria-della.jpg?w=500&h=-1&s=1,Parco Santa Maria della Pietà,646.,https://www.tripadvisor.com/Attraction_Review-g187791-d12526300-Reviews-Parco_Santa_Maria_della_Pieta-Rome_Lazio.html#REVIEWS,Parks,,,,,,,,,
17,https://www.tripadvisor.com/Attraction_Review-g187791-d4172773-Reviews-Cappella_di_San_Silvestro_Roma-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/bc/a3/fd/veduta-interna.jpg?w=500&h=-1&s=1,Cappella di San Silvestro Roma,647.,https://www.tripadvisor.com/Attraction_Review-g187791-d4172773-Reviews-Cappella_di_San_Silvestro_Roma-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Celio,•,Temporarily closed,,,,,,
43,https://www.tripadvisor.com/Attraction_Review-g187791-d8113760-Reviews-Giardino_di_Sant_Andrea_al_Quirinale-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fc/64/e0/giardino-di-sant-andrea.jpg?w=500&h=400&s=1,Giardino di Sant'Andrea al Quirinale,648.,https://www.tripadvisor.com/Attraction_Review-g187791-d8113760-Reviews-Giardino_di_Sant_Andrea_al_Quirinale-Rome_Lazio.html#REVIEWS,Gardens • Playgrounds,Centro,,,,,,,,
20,https://www.tripadvisor.com/Attraction_Review-g187791-d6677069-Reviews-Chiesa_di_Santa_Passera_alla_Magliana-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/ef/e4/1c/santa-passera-retro.jpg?w=500&h=-1&s=1,Chiesa di Santa Passera alla Magliana,649.,https://www.tripadvisor.com/Attraction_Review-g187791-d6677069-Reviews-Chiesa_di_Santa_Passera_alla_Magliana-Rome_Lazio.html#REVIEWS,Points of Interest & Landmarks,Portuense,,,,,,,,
68,https://www.tripadvisor.com/Attraction_Review-g187791-d10130706-Reviews-Fontana_in_Piazza_Santa_Maria_in_Trastevere-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/60/f1/1c/fontana-de-santa-maria.jpg?w=500&h=400&s=1,Fontana in Piazza Santa Maria in Trastevere,650.,https://www.tripadvisor.com/Attraction_Review-g187791-d10130706-Reviews-Fontana_in_Piazza_Santa_Maria_in_Trastevere-Rome_Lazio.html#REVIEWS,Fountains,Trastevere,,,,,,,,
40,https://www.tripadvisor.com/Attraction_Review-g187791-d10207869-Reviews-Fontana_del_Tirreno-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/9b/06/4a/fontana-del-tirreno.jpg?w=500&h=400&s=1,Fontana del Tirreno,651.,https://www.tripadvisor.com/Attraction_Review-g187791-d10207869-Reviews-Fontana_del_Tirreno-Rome_Lazio.html#REVIEWS,Fountains,Piazza Venezia / Ancient City,,,,,,,,
19,https://www.tripadvisor.com/Attraction_Review-g187791-d10383953-Reviews-Chiesa_di_San_Lorenzo_de_Speziali_in_Miranda-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/64/62/3e/chiesa-di-san-lorenzo.jpg?w=500&h=-1&s=1,Chiesa di San Lorenzo de’ Speziali in Miranda,652.,https://www.tripadvisor.com/Attraction_Review-g187791-d10383953-Reviews-Chiesa_di_San_Lorenzo_de_Speziali_in_Miranda-Rome_Lazio.html#REVIEWS,Historic Sites • Ancient Ruins,Campitelli,,,,,,,,
11,https://www.tripadvisor.com/Attraction_Review-g187791-d14161318-Reviews-Art_Gallery_Roma-Rome_Lazio.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/07/88/ab/la-citta-ele-size-80x.jpg?w=500&h=400&s=1,Art Gallery Roma,653.,https://www.tripadvisor.com/Attraction_Review-g187791-d14161318-Reviews-Art_Gallery_Roma-Rome_Lazio.html#REVIEWS,Art Galleries,Ponte,•,Open now,,,,,,
